"survey_id","site_code","country","ecoregion","area","program","latitude","longitude","survey_date","depth","number_individuals","total_biomass","sp_richness","sp_evenness","shannon","size_cwm_total","size_cwm_biomass"
912353313,"LHI39","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.53,159.05,2020-02-12,7,1022,298843.3288,120,0.55712609688468,3.86061463179248,19.6281800391389,39.201360283971
912353314,"LHI21","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.6,159.08,2020-02-17,12.5,466,19162.1877,72,0.5791880540544,3.55863892117823,9.68347639484979,19.7370725186039
912353315,"LHI46","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.11,2020-02-17,8.1,777,14055.2903,71,0.502454360569123,3.34405502554991,6.96589446589447,17.4696792637574
912353316,"LHI41","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.53,159.05,2020-02-19,2,654,77157.3523,105,0.647421487005187,4.19730300189468,14.224006116208,25.6701900688471
912353317,"LHI41","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.53,159.05,2020-02-19,3,1043,97477.6114,120,0.616995577342259,4.28803069589903,12.9362416107383,27.2343565242511
912353318,"LHI50","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.53,159.05,2020-02-19,10,327,35330.457,80,0.689502505980498,3.99219204736093,13.3715596330275,25.9727537489821
912353319,"LHI50","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.53,159.05,2020-02-19,4,375,68849.2015,88,0.69040169958513,4.09195980164531,16.68,32.5259079983665
912353320,"LHI35","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.08,2020-02-18,12,708,33585.6971,95,0.588528056131064,3.86218246593035,9.27612994350283,23.9132581529773
912353321,"LHI34","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.07,2020-02-18,12,1046,68075.7232,99,0.512831119979714,3.56557561773801,10.7815487571702,NA
912353322,"LHI28","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.04,2020-02-20,5,268,8596.1206,57,0.540894568877153,3.0241344924212,8.59141791044776,NA
912353323,"LHI38","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.05,2020-02-09,2.5,174,8945.1732,75,0.780215486890214,4.0251748421702,10.8045977011494,14.9120153425313
912353324,"LHI9","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.06,2020-02-10,14.5,279,9492.1766,41,0.49602649289444,2.7932302308827,9.54301075268817,19.033543923951
912353325,"LHI24","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.03,2020-02-10,20,224,8613.5803,42,0.582158107596444,3.1504336245297,9.58705357142857,23.2092710043
912353326,"LHI11","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.58,159.07,2020-02-11,8,347,13606.4742,57,0.524204820309679,3.066244245205,11.2175792507205,16.4384923649067
912353327,"LHI3","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.06,2020-02-11,5.5,208,12511.5821,53,0.628901058714167,3.35678334925134,11.4182692307692,19.6212470803353
912353328,"LHI17","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.04,2020-02-12,4,241,6440.5513,46,0.534214977827391,2.93006067221245,6.62863070539419,22.1293096834738
912353329,"LHI7","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.07,2020-02-12,8,297,18845.1413,60,0.627039045564036,3.57019236601212,11.9444444444444,16.3233367743441
912353330,"LHI49","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.06,2020-02-16,4,354,15882.2751,91,0.669951234589561,3.93214271312667,10.8968926553672,15.9834861599898
912353331,"LHI19","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-17,7.5,199,12577.1394,61,0.673110375962487,3.56297840065435,12.108938547486,25.4337935739187
912353332,"LHI10","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-18,5,330,16558.9687,50,0.547183019689813,3.17316503012872,11.3106060606061,20.3093614308239
912353333,"LHI48","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.05,2020-02-18,13,251,6804.2349,42,0.538245360749334,2.97404941052646,10.0398406374502,13.1759275756338
912353334,"LHI26","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.05,2020-02-19,1.8,357,37827.431,56,0.529876881622934,3.11447630705293,15.2591036414566,26.3691243928249
912353335,"LHI5","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.07,2020-02-19,0.8,257,12689.013,60,0.568302064346378,3.15355139426107,11.215953307393,14.8879450277181
912353336,"LHI28","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.04,2020-02-20,5.1,167,6030.9304,35,0.542094272162469,2.77443513067408,9.2814371257485,17.1725661931035
912353337,"LHI47","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.07,2020-02-21,2,99,7800.3098,42,0.760910077315098,3.49647300043805,12.020202020202,25.1749370903192
912353338,"LHI33","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.53,159.06,2020-02-09,2,324,17562.8322,97,0.708180129262388,4.09380769024652,10.2786377708978,20.7301422176088
912353339,"LHI33","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.53,159.06,2020-02-09,1.5,537,76396.4265,110,0.578844702619669,3.63861669768379,13.7430167597765,40.043044552614
912353340,"LHI24","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.03,2020-02-10,15,534,11837.5024,70,0.470029984970319,2.95197436179411,6.85393258426966,23.132952332073
912353341,"LHI24","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.03,2020-02-10,6,924,43442.8804,104,0.587410537420217,4.01125742789096,10.3165584415584,23.2975426394609
912353342,"LHI9","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.06,2020-02-10,14,818,14706.2578,88,0.491806192178742,3.29847642723162,6.76650366748166,21.7342800661362
912353343,"LHI11","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.58,159.07,2020-02-11,11,1045,27354.2712,100,0.547305454343712,3.80474282293032,7.73444976076555,19.3700368171388
912353344,"LHI3","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.06,2020-02-11,8,368,21357.7694,71,0.668994652126366,3.95247588995404,10.9578804347826,20.692436167983
912353345,"LHI1","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.04,2020-02-12,14,270,12307.4406,70,0.667417553306514,3.73648508625216,8.25,23.5139923608488
912353346,"LHI7","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.07,2020-02-12,4,435,30301.3746,107,0.702180755067702,4.26599106340742,11.8620689655172,25.9130127136212
912353347,"LHI22","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.57,159.1,2020-02-16,9,465,11131.0099,68,0.562354469041517,3.45400218405222,7.72043010752688,17.4860070648217
912353348,"LHI23","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.56,159.1,2020-02-16,8.5,522,44460.6302,83,0.532973359535111,3.33517011716779,12.4377394636015,NA
912353349,"LHI18","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-17,10,326,21185.0513,82,0.692668037001737,4.00839884948177,11.180981595092,25.857610786149
912353350,"LHI19","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-17,5,1018,168791.8918,85,0.494827040494678,3.42697177505033,20.2406679764244,32.0682483739423
912353351,"LHI10","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-18,12,1329,40721.3951,76,0.484826909984277,3.4869634035703,8.95410082768999,23.8413023575413
912353352,"LHI30","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.06,2020-02-18,12,987,26942.1105,80,0.547334719949181,3.77369229517534,8.98936170212766,17.5978425019822
912353353,"LHI26","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.05,2020-02-19,1.2,440,10042.2669,59,0.577370073664323,3.5143215724555,6.98295454545455,13.0817049136585
912353354,"LHI5","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.07,2020-02-19,3.5,575,30541.8201,81,0.57316010438457,3.64207139588159,10.6086956521739,15.7627425583585
912353355,"LHI18","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-20,13,509,19026.9756,107,0.568455165244115,3.54286726712358,9.81335952848723,23.973174341486
912353356,"LHI28","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.04,2020-02-20,11,751,28324.271,90,0.571698098887647,3.78544502307748,8.51864181091877,24.9121277649123
912353357,"LHI32","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.75,159.24,2020-02-28,10,2440,40067.3693,77,0.40842267768523,3.18559613553913,6.36577868852459,29.3034567158368
912353358,"LHI31","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.76,159.24,2020-02-28,10,1258,43920.8644,67,0.403245213480378,2.87807336710197,8.42408585055644,26.6666275129139
912353359,"LHI38","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.05,2020-02-09,1.9,188,4367.6357,63,0.708601483310929,3.71055054213289,7.96542553191489,13.6859803806439
912353360,"LHI17","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.04,2020-02-12,7,145,8834.6236,47,0.705667887883398,3.51192118857197,12.38,19.4409767497056
912353361,"LHI24","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.03,2020-02-10,10,890,16073.5644,63,0.322522248695406,2.19032001754695,6.90168539325843,22.9364328953695
912353362,"LHI9","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.06,2020-02-10,11,2914,12430.5625,65,0.213200420579379,1.7007598746565,5.01029512697323,13.4183602109719
912353363,"LHI11","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.58,159.07,2020-02-11,14,1014,20031.7157,53,0.319464890293933,2.21122677245195,9.39349112426036,11.9074749298683
912353364,"LHI3","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.06,2020-02-11,2,313,8777.8704,73,0.659795547901783,3.79131928245741,9.40095846645367,13.2655588079769
912353365,"LHI2","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.04,2020-02-12,4,742,7379.3151,51,0.42075037905866,2.78088619939374,6.044474393531,13.7226806455249
912353366,"LHI2","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.04,2020-02-12,3,420,6225.5061,46,0.431141762579423,2.60420606264881,6.36904761904762,17.1285733701233
912353367,"LHI7","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.07,2020-02-12,2,329,9415.8862,70,0.654652114858173,3.79440146437866,9.6048632218845,13.0133185711187
912353368,"LHI40","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.06,2020-02-16,2,319,7738.3846,77,0.628142567563349,3.62136194179665,7.62539184952978,13.8908232539902
912353369,"LHI49","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.06,2020-02-16,2,1122,17590.3576,98,0.469507455646043,3.29728892643446,7.49331550802139,11.5049238396381
912353370,"LHI18","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-17,7,615,21348.8355,59,0.35740213677947,2.29510152010468,9.41869918699187,23.4004552964961
912353371,"LHI19","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-17,14,525,3904.9068,41,0.347998508976101,2.17965325650538,5.75714285714286,11.3734110760339
912353372,"LHI10","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-18,8,1808,14033.257,64,0.330909796826046,2.48181571336658,6.1545907079646,15.5755620024631
912353373,"LHI30","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.06,2020-02-18,13,2032,23398.6114,56,0.320112213903715,2.4382229669307,7.09891732283465,17.8272805646065
912353374,"LHI26","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.05,2020-02-19,2,653,16815.1578,83,0.467216401987561,3.0282991455454,8.30781010719755,14.1605864828696
912353375,"LHI5","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.07,2020-02-19,2,839,36022.8288,79,0.423524303976288,2.85125485367823,9.8927294398093,15.7886648604898
912353376,"LHI28","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.04,2020-02-20,9,59,3629.6572,30,0.677165169096766,2.76116633270081,12.7118644067797,NA
912353377,"LHI22","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.57,159.1,2020-02-16,6,1829,36375.21,54,0.30405040782611,2.28388213273912,9.27145981410607,13.7118711479604
912353378,"LHI23","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.56,159.1,2020-02-16,7.5,1255,87074.3098,56,0.349341309936253,2.49251211633821,14.7569721115538,19.1316759337666
912353379,"LHI21","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.6,159.08,2020-02-17,10.5,266,18265.9134,56,0.582089196248779,3.25009287863676,11.9172932330827,32.7533091775197
912353380,"LHI46","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.11,2020-02-17,8,2189,88832.6674,53,0.364100912777794,2.80037297586474,11.0781178620375,14.6172870297037
912353381,"LHI35","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.08,2020-02-18,10.5,1106,60835.8702,64,0.433128790143411,3.03558537022912,12.5745931283906,20.3137839474843
912353382,"LHI34","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.07,2020-02-18,10,670,49713.9863,78,0.589654763230471,3.8370472987713,12.3432835820896,26.9564825814421
912353383,"LHI16","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.05,2020-02-10,10,575,23975.8406,101,0.579268412017158,3.68088584290209,9.5695652173913,NA
912353384,"LHI13","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.57,159.07,2020-02-10,9,1141,12486.7235,75,0.420316988964262,2.95888884158513,6.29710780017528,15.3554658674071
912353385,"LHI14","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.56,159.07,2020-02-11,8,295,12246.9303,59,0.585586762698851,3.33021748846718,10.0932203389831,NA
912353386,"LHI15","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.56,159.07,2020-02-11,4.5,177,16518.6085,69,0.772872431835307,4.00050343135801,13.2344632768362,28.9082804250733
912353387,"LHI11","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.58,159.07,2020-02-11,5,612,9506.894,110,0.627404115160098,4.02588423992888,6.86683006535948,14.3569152553926
912353388,"LHI3","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.06,2020-02-11,5,322,10050.8344,95,0.750837015885784,4.33574705053521,8.62577639751553,17.5302270177688
912353389,"LHI1","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.04,2020-02-12,11,802,16133.8947,96,0.514773770703995,3.44234811317859,6.97942643391521,20.603568414885
912353390,"LHI7","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.07,2020-02-12,6,564,20606.7317,101,0.667004042060853,4.225506792424,8.95390070921986,19.7655643276998
912353391,"LHI40","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.06,2020-02-16,2.2,365,14399.5943,109,0.715480316892116,4.22126042817216,8.78082191780822,20.1676044442447
912353392,"LHI49","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.55,159.06,2020-02-16,4.1,1103,46469.8094,193,0.667543547207137,4.67666925289729,9.64188576609248,25.2202280821061
912353393,"LHI18","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-17,5,379,9669.338,80,0.6792013405077,4.03278254980498,8.06728232189974,19.8253235123232
912353394,"LHI18","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.5,159.07,2020-02-17,8,609,22027.1005,88,0.594439772001447,3.81143978917218,8.9696223316913,25.4301048837544
912353395,"LHI48","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.51,159.05,2020-02-18,10,634,10015.2285,83,0.549397794330607,3.54474146448091,7.05047318611987,15.4118287216313
912353396,"LHI26","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.05,2020-02-19,1.5,410,9277.6982,60,0.508171514604419,3.05723969594213,6.50609756097561,12.7018351114288
912353397,"LHI5","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.54,159.07,2020-02-19,4,1038,107975.4763,181,0.62437451797445,4.33631291022176,13.7596711798839,NA
912353398,"LHI47","Australia","Lord Howe and Norfolk Islands","New South Wales","RLS",-31.52,159.07,2020-02-21,3,221,9827.1255,55,0.628960301302926,3.39523003922882,10.8371040723982,17.508995789257
912353407,"TAS79","Australia","Bassian","Tasmania","RLS",-42.9,147.67,2020-01-18,5,74,5604.9343,30,0.748315878156577,3.22080024986415,12.5337837837838,20.4595641290568
912353408,"TAS109","Australia","Bassian","Tasmania","RLS",-43.07,147.96,2020-01-19,12,294,16437.9952,38,0.482286761049114,2.74111527715405,11.3945578231293,16.6462473781474
912353409,"TAS105","Australia","Bassian","Tasmania","RLS",-42.96,148.01,2020-01-19,20,3545,565644.8556,33,0.194602824417392,1.59054598801497,15.5698166431594,17.4934960939473
912353410,"TAS79","Australia","Bassian","Tasmania","RLS",-42.9,147.67,2020-01-18,3.5,10105,16691.0258,46,0.0102761850765942,0.0947544996838131,2.62617516081148,22.3866903075544
912353411,"PS7","Australia","Manning-Hawkesbury","New South Wales","RLS",-32.71,152.16,2020-02-01,5.1,852,12680.9213,98,0.459654628240887,3.10155937651295,6.4612676056338,12.7843289075534
912353412,"PS7","Australia","Manning-Hawkesbury","New South Wales","RLS",-32.71,152.16,2020-02-01,5,205,15730.0715,85,0.723437729725038,3.85086625461161,10.9634146341463,23.4869045731928
912353413,"PS13","Australia","Manning-Hawkesbury","New South Wales","RLS",-32.72,152.14,2020-02-23,5.5,475,6030.16,64,0.403060643205852,2.48418962919435,6.85789473684211,9.79531828342863
912353414,"PS17","Australia","Manning-Hawkesbury","New South Wales","RLS",-32.71,152.15,2020-03-08,7,393,18246.0783,128,0.719762276508042,4.29972280566465,10.3180661577608,17.2068323717541
